OrderID,OrderDate,CustomerName,Region,Product,Quantity,UnitPrice,Discount,PaymentMode
FX202405,13/04/2025,Kabir Shah,west,Mutton Roll,4,279.0,0.0,Cash on Delivery
FX203857,03-18-2025,Rohan Pillai,north,Margherita Pizza,2,244.02,0.25,UPI
FX206023,14/03/2025,Yash Patel,West,Filter Coffee,4,59.59,0.15,UPI
FX206972,01-03-2025,Yash Patel,North,Butter Naan,6,45.0,0.2,Cash on Delivery
FX203753,09-07-2025,Yash Patel,south,Paneer Butter Masala,3,261.59,0.15,Cash on Delivery
FX205819,08/09/2025,Omkar Deshpande,west,Idli Sambar,-5,90.78,,Wallet
FX206795,26/11/2025,Omkar Deshpande,EAST,Fish Curry Meals,3,335.58,0.2,Wallet
FX203312,22/09/2025,Aditya Ghosh,EAST,Mango Lassi,7,107.91,0.2,Wallet
FX203465,11/06/2025,Diya Nair,SOUTH,Green Salad,4,141.78,0.15,Wallet
FX205535,08-24-2025,Omkar Deshpande,West,Chicken Biryani,5,283.22,0.25,Wallet
FX205188,2025-07-02,Meera Krishnan,SOUTH,Fish Curry Meals,8,322.42,,Wallet
FX200515,2025-07-09,Saanvi Reddy,south,Butter Naan,3,45.0,0.0,Card
FX202509,09/06/2025,Kavya Subramanian,north,Margherita Pizza,3,251.49,0.0,UPI
FX201922,2025-12-28,Sneha Varma,north,Mutton Roll,3,273.42,0.15,Cash on Delivery
FX204332,2025-04-19,Aarav Mehta,south,Gulab Jamun,2,98.01,0.0,Cash on Delivery
FX204464,2025-01-02,Yash Patel,EAST,Farmhouse Pizza,1,399.0,0.0,Card
FX204729,2025-02-17,Meera Krishnan,North,Spring Roll,7,159.0,0.2,Card
FX207888,09-15-2025,Lakshmi Prasad,SOUTH,Cold Coffee,3,120.19,0.15,Card
FX200205,12-12-2025,Manish Tiwari,north,Spring Roll,3,159.0,0.0,Card
FX207621,2025-03-10,Rohan Pillai,west,Idli Sambar,8,89.0,0.0,Cash on Delivery
FX200104,2025-12-19,Ishita Bose,East,Mutton Roll,4,273.42,0.15,Card
FX205066,2025-05-02,Priya Balaji,north,Paneer Butter Masala,4,253.82,0.05,Card
FX204852,2025-01-05,Yash Patel,north,Fish Curry Meals,5,335.58,0.1,Card
FX205572,07/12/2025,Karthik Raman,North,Chocolate Brownie,6,146.02,0.15,Card
FX205356,2025-02-21,Ishita Bose,East,Tandoori Chicken,1,457.98,0.15,UPI
FX207648,26/06/2025,Kabir Shah,East,Chocolate Brownie,5,151.98,0.2,Wallet
FX200906,11/11/2025,Tara Joshi,west,Green Salad,7,139.0,0.2,Wallet
FX200907,2025-02-04,Dev Sharma,West,Margherita Pizza,4,251.49,0.2,Card
FX204148,2025-05-16,Arjun Verma,West,Paneer Butter Masala,6,256.41,0.15,Wallet
FX200488,2025-04-14,Priya Balaji,SOUTH,Chicken Biryani,7,286.11,,Wallet
FX206399,08/11/2025,Rahul Sinha,SOUTH,Veg Fried Rice,3,200.99,0.25,Card
FX205243,10-01-2025,Vihaan Rao,north,Veg Fried Rice,5,200.99,0.2,Cash on Delivery
FX204978,10/06/2025,Dev Sharma,north,Idli Sambar,4,87.22,0.25,UPI
FX206579,31/08/2025,Kabir Shah,East,Veg Fried Rice,3,195.02,0.2,Card
FX203015,08-14-2025,Yash Patel,west,Green Salad,7,136.22,0.0,Cash on Delivery
FX204797,2025-02-10,Omkar Deshpande,North,Chocolate Brownie,5,146.02,0.05,Cash on Delivery
FX200036,30/09/2025,Omkar Deshpande,SOUTH,Chicken Biryani,6,294.78,0.0,UPI
FX205588,11-14-2025,Arjun Verma,north,Chicken Biryani,4,289.0,0.1,Wallet
FX203771,29/10/2025,Nisha Gupta,south,Green Salad,3,139.0,,UPI
FX203745,2025-09-08,Karthik Raman,East,Spring Roll,4,155.82,0.0,Wallet
FX200574,10-19-2025,Aditya Ghosh,EAST,Masala Dosa,7,129.0,0.0,Cash on Delivery
FX206007,2025-07-09,Sneha Varma,south,Green Salad,1,136.22,0.2,Cash on Delivery
FX203062,2025-12-09,Kavya Subramanian,west,Green Salad,1,141.78,0.0,Card
FX206806,08-02-2025,Diya Nair,EAST,Idli Sambar,-6,89.0,,UPI
FX207520,2025-08-08,Vihaan Rao,North,Chocolate Brownie,8,146.02,0.2,Card
FX208540,2025-04-26,Lakshmi Prasad,SOUTH,Idli Sambar,8,88.11,0.0,Wallet
FX204290,30/11/2025,Tara Joshi,west,Mutton Roll,8,281.79,,Wallet
FX202658,2025-03-22,Priya Balaji,West,Spring Roll,8,159.0,,Wallet
FX204989,01-12-2025,Aarav Mehta,north,Margherita Pizza,6,253.98,0.0,Wallet
FX207917,09/03/2025,Aarav Mehta,North,Chicken Biryani,3,291.89,0.25,Cash on Delivery
FX206089,10-12-2025,Vihaan Rao,SOUTH,Idli Sambar,1,88.11,0.05,Card
FX207772,2025-01-23,Lakshmi Prasad,north,Chicken Noodles,6,241.39,0.2,Wallet
FX206307,29/04/2025,Nisha Gupta,SOUTH,Spring Roll,8,159.0,,Cash on Delivery
FX203068,2025-11-16,Rohan Pillai,North,Green Salad,4,137.61,0.0,Card
FX200225,04/08/2025,Omkar Deshpande,west,Gulab Jamun,7,99.99,0.25,Card
FX204349,14/10/2025,Omkar Deshpande,North,Veg Biryani,7,216.81,0.0,UPI
FX204898,13/12/2025,Manish Tiwari,north,Cold Coffee,4,121.38,0.0,Card
FX205906,30/01/2025,Ishita Bose,East,Butter Naan,5,45.45,0.2,UPI
FX208253,2025-09-01,Rahul Sinha,south,Chicken Noodles,7,241.39,0.1,UPI
FX205543,2025-03-13,Rahul Sinha,south,Green Salad,2,137.61,0.0,Cash on Delivery
FX202430,2025-05-15,Diya Nair,EAST,Filter Coffee,1,59.59,0.15,Cash on Delivery
FX200131,2025-09-28,Vihaan Rao,West,Margherita Pizza,1,253.98,0.1,Cash on Delivery
FX205431,12/04/2025,Aarav Mehta,SOUTH,Tandoori Chicken,8,444.51,0.0,UPI
FX203463,04/10/2025,Yash Patel,East,Margherita Pizza,2,253.98,0.25,UPI
FX207306,2025-12-02,Dev Sharma,North,Fish Curry Meals,6,335.58,0.15,Cash on Delivery
FX204588,13/08/2025,Sneha Varma,north,Cold Coffee,1,119.0,0.0,UPI
FX203924,01-22-2025,Rohan Pillai,East,Veg Fried Rice,4,197.01,0.1,Card
FX208738,03-03-2025,Saanvi Reddy,West,Veg Fried Rice,1,195.02,0.0,UPI
FX205545,05-25-2025,Aditya Ghosh,East,Veg Biryani,4,223.38,0.0,Cash on Delivery
FX205222,2025-12-26,Rohan Pillai,west,Veg Biryani,4,219.0,,UPI
FX204808,2025-12-06,Kavya Subramanian,West,Masala Dosa,3,129.0,0.05,Cash on Delivery
FX208379,09-06-2025,Yash Patel,north,Chocolate Brownie,7,146.02,0.25,Card
FX207263,05/12/2025,Kavya Subramanian,North,Gulab Jamun,1,99.99,0.25,Card
FX203776,08/04/2025,Nisha Gupta,south,Fish Curry Meals,7,325.71,0.05,Wallet
FX203588,04/12/2025,Ananya Iyer,West,Mutton Roll,5,281.79,0.0,Card
FX204641,04/08/2025,Dev Sharma,west,Tandoori Chicken,4,457.98,0.25,Card
FX208691,09-19-2025,Sneha Varma,North,Margherita Pizza,2,246.51,0.1,UPI
FX201348,2025-08-19,Rohan Pillai,SOUTH,Mango Lassi,2,110.09,0.05,UPI
FX204805,01-21-2025,Aarav Mehta,north,Fish Curry Meals,-8,329.0,0.25,Card
FX200946,2025-04-01,Ananya Iyer,EAST,Veg Fried Rice,4,200.99,0.05,Wallet
FX201009,04-10-2025,Dev Sharma,East,Farmhouse Pizza,8,402.99,0.0,UPI
FX208057,2025-04-15,Diya Nair,North,Veg Fried Rice,8,197.01,0.15,Cash on Delivery
FX207287,05-21-2025,Kabir Shah,EAST,Veg Fried Rice,3,200.99,0.1,Cash on Delivery
FX202575,04-06-2025,Priya Balaji,EAST,Margherita Pizza,8,249.0,0.05,Card
FX207136,04/08/2025,Meera Krishnan,south,Paneer Butter Masala,1,256.41,0.05,Cash on Delivery
FX202974,09-21-2025,Manish Tiwari,SOUTH,Mango Lassi,2,107.91,0.15,Wallet
FX201584,22/12/2025,Omkar Deshpande,SOUTH,Masala Dosa,5,126.42,0.1,Card
FX202114,2025-01-25,Vihaan Rao,East,Veg Fried Rice,7,195.02,0.05,Wallet
FX205147,12/07/2025,Rohan Pillai,north,Tandoori Chicken,6,449.0,0.05,UPI
FX205585,06-05-2025,Saanvi Reddy,north,Veg Fried Rice,7,200.99,0.15,Wallet
FX207937,2025-03-20,Dev Sharma,EAST,Farmhouse Pizza,7,395.01,0.05,Cash on Delivery
FX204552,14/12/2025,Manish Tiwari,North,Butter Naan,8,45.9,0.1,UPI
FX202286,2025-12-16,Vihaan Rao,west,Chicken Noodles,3,234.22,0.0,Card
FX202067,2025-02-27,Vihaan Rao,East,Masala Dosa,8,129.0,0.15,Cash on Delivery
FX202254,10-17-2025,Aarav Mehta,North,Tandoori Chicken,8,453.49,0.0,Cash on Delivery
FX204855,2025-08-03,Aditya Ghosh,West,Masala Dosa,-2,127.71,0.2,Card
FX207000,09-05-2025,Dev Sharma,East,Spring Roll,1,162.18,0.15,UPI
FX206215,01/09/2025,Vihaan Rao,north,Filter Coffee,3,59.59,0.0,Wallet
FX203760,12/06/2025,Ananya Iyer,south,Chicken Biryani,2,286.11,0.15,Wallet
FX204894,2025-09-04,Tara Joshi,West,Cold Coffee,5,119.0,,Card
FX201339,2025-11-27,Yash Patel,SOUTH,Veg Biryani,2,216.81,0.0,UPI
FX203511,07-05-2025,Meera Krishnan,North,Veg Fried Rice,8,200.99,0.0,Wallet
FX207271,2025-10-16,Lakshmi Prasad,north,Butter Naan,8,44.1,0.2,Card
FX202805,28/06/2025,Sneha Varma,SOUTH,Masala Dosa,5,131.58,0.15,Cash on Delivery
FX202080,19/01/2025,Tara Joshi,south,Mango Lassi,7,106.82,0.0,Card
FX208162,06-27-2025,Omkar Deshpande,West,Green Salad,8,136.22,0.0,Cash on Delivery
FX207133,11-30-2025,Sneha Varma,West,Spring Roll,4,155.82,0.05,UPI
FX207637,2025-09-02,Lakshmi Prasad,West,Spring Roll,6,157.41,0.0,Card
FX208914,19/12/2025,Nisha Gupta,North,Fish Curry Meals,3,325.71,0.0,Card
FX205423,13/08/2025,Karthik Raman,East,Tandoori Chicken,7,449.0,0.2,Wallet
FX204241,03-16-2025,Lakshmi Prasad,SOUTH,Gulab Jamun,7,99.99,0.1,Card
FX207232,04-17-2025,Priya Balaji,SOUTH,Margherita Pizza,6,251.49,0.1,UPI
FX207018,2025-02-01,Meera Krishnan,West,Mutton Roll,5,284.58,0.15,Wallet
FX206851,2025-07-05,Yash Patel,West,Gulab Jamun,7,99.0,0.0,Card
FX208616,15/04/2025,Priya Balaji,West,Filter Coffee,3,60.18,0.1,Card
FX203962,2025-12-21,Dev Sharma,East,Veg Fried Rice,7,195.02,0.2,Wallet
FX206814,2025-08-16,Kavya Subramanian,East,Mutton Roll,7,276.21,0.25,Card
FX208312,15/10/2025,Nikhil Menon,south,Gulab Jamun,4,100.98,0.0,Card
FX204654,2025-10-07,Vihaan Rao,West,Masala Dosa,2,130.29,0.0,UPI
FX206517,06/04/2025,Aditya Ghosh,East,Chocolate Brownie,4,150.49,0.0,Wallet
FX208062,2025-11-02,Kabir Shah,south,Fish Curry Meals,8,332.29,0.1,Card
FX204612,15/08/2025,Kabir Shah,West,Butter Naan,3,44.1,,Card
FX200942,01-28-2025,Saanvi Reddy,East,Margherita Pizza,5,246.51,0.0,Wallet
FX202250,2025-10-14,Diya Nair,EAST,Mutton Roll,3,279.0,0.05,Card
FX208626,02-05-2025,Lakshmi Prasad,EAST,Idli Sambar,2,89.89,0.1,Cash on Delivery
FX203855,2025-09-09,Lakshmi Prasad,south,Tandoori Chicken,6,449.0,0.05,Card
FX202723,2025-11-28,Diya Nair,north,Mutton Roll,1,281.79,0.05,UPI
FX207297,2025-03-19,Meera Krishnan,west,Paneer Butter Masala,7,261.59,0.25,Wallet
FX208988,2025-08-01,Arjun Verma,West,Veg Fried Rice,2,199.0,0.25,Wallet
FX204191,2025-06-08,Yash Patel,EAST,Green Salad,4,137.61,0.1,UPI
FX201680,2025-05-26,Riya Kapoor,west,Farmhouse Pizza,-7,399.0,0.25,UPI
FX201405,2025-02-13,Kabir Shah,SOUTH,Filter Coffee,1,58.41,0.0,UPI
FX207650,2025-10-05,Nikhil Menon,west,Cold Coffee,8,121.38,0.15,Cash on Delivery
FX206955,2025-12-27,Nikhil Menon,North,Chocolate Brownie,4,147.51,0.1,Card
FX207312,16/09/2025,Nisha Gupta,EAST,Tandoori Chicken,1,453.49,0.25,UPI
FX202637,01-09-2025,Nikhil Menon,north,Cold Coffee,6,120.19,0.0,Wallet
FX206454,10/12/2025,Kavya Subramanian,SOUTH,Mutton Roll,3,284.58,,Wallet
FX201682,15/02/2025,Karthik Raman,North,Gulab Jamun,1,98.01,0.25,UPI
FX208408,2025-02-19,Dev Sharma,EAST,Margherita Pizza,7,253.98,0.0,Card
FX202483,2025-10-24,Kabir Shah,north,Farmhouse Pizza,2,391.02,0.25,UPI
FX207211,27/07/2025,Nikhil Menon,west,Veg Fried Rice,2,197.01,0.0,Card
FX204009,23/12/2025,Arjun Verma,West,Chicken Biryani,4,294.78,0.15,Cash on Delivery
FX204826,08-30-2025,Ananya Iyer,south,Chicken Biryani,1,294.78,,Cash on Delivery
FX204047,2025-09-14,Rahul Sinha,SOUTH,Paneer Butter Masala,1,261.59,0.2,UPI
FX204587,2025-07-12,Meera Krishnan,south,Paneer Butter Masala,4,264.18,,Wallet
FX200289,01/07/2025,Arjun Verma,north,Gulab Jamun,3,100.98,0.1,Cash on Delivery
FX204506,2025-05-02,Saanvi Reddy,West,Idli Sambar,6,87.22,0.2,Wallet
FX200693,10/04/2025,Nisha Gupta,North,Fish Curry Meals,4,322.42,0.0,Card
FX200625,2025-08-29,Dev Sharma,north,Cold Coffee,7,121.38,0.25,UPI
FX200351,07-11-2025,Nisha Gupta,south,Margherita Pizza,4,244.02,0.15,UPI
FX206008,23/03/2025,Aditya Ghosh,North,Masala Dosa,4,127.71,0.25,UPI
FX206703,23/01/2025,Diya Nair,EAST,Spring Roll,6,160.59,0.0,Cash on Delivery
FX201411,07-27-2025,Ananya Iyer,North,Butter Naan,1,44.1,0.0,Cash on Delivery
FX205561,05-26-2025,Nisha Gupta,south,Cold Coffee,7,120.19,,Card
FX203300,2025-05-07,Vihaan Rao,East,Tandoori Chicken,4,440.02,,UPI
FX206776,06/02/2025,Riya Kapoor,East,Green Salad,6,137.61,0.1,UPI
FX202341,18/03/2025,Ishita Bose,North,Masala Dosa,7,130.29,,Card
FX201654,2025-03-19,Rahul Sinha,West,Mutton Roll,3,276.21,0.2,Wallet
FX201628,17/09/2025,Aarav Mehta,SOUTH,Veg Biryani,5,221.19,0.25,Card
FX201896,06-14-2025,Riya Kapoor,south,Mutton Roll,8,284.58,0.0,Cash on Delivery
FX204456,10-08-2025,Vihaan Rao,north,Paneer Butter Masala,5,259.0,0.1,Wallet
FX203792,09-08-2025,Nisha Gupta,west,Spring Roll,1,157.41,0.2,UPI
FX200143,26/03/2025,Aditya Ghosh,north,Idli Sambar,6,88.11,0.05,UPI
FX202947,04/06/2025,Omkar Deshpande,west,Tandoori Chicken,8,453.49,0.2,Cash on Delivery
FX202239,05-28-2025,Rohan Pillai,East,Chocolate Brownie,4,150.49,0.05,Card
FX208855,23/09/2025,Omkar Deshpande,North,Veg Biryani,4,223.38,0.2,Wallet
FX200591,02/01/2025,Lakshmi Prasad,EAST,Farmhouse Pizza,3,391.02,,Card
FX208346,03-23-2025,Ananya Iyer,East,Veg Biryani,8,214.62,0.15,Card
FX206842,2025-05-19,Rahul Sinha,SOUTH,Chocolate Brownie,4,147.51,0.15,Wallet
FX205119,22/10/2025,Arjun Verma,north,Spring Roll,3,155.82,0.25,Card
FX201883,2025-07-15,,West,Filter Coffee,6,58.41,0.1,Card
FX202176,30/07/2025,Diya Nair,West,Veg Fried Rice,8,199.0,0.1,Wallet
FX204835,10-05-2025,Vihaan Rao,north,Mango Lassi,3,107.91,0.2,Cash on Delivery
FX208411,01-08-2025,Ishita Bose,West,Fish Curry Meals,6,335.58,,UPI
FX206860,20/07/2025,Ananya Iyer,West,Margherita Pizza,4,249.0,0.0,UPI
FX208122,19/07/2025,Ishita Bose,SOUTH,Spring Roll,7,159.0,0.0,Wallet
FX207992,2025-11-20,Dev Sharma,East,Veg Biryani,5,219.0,0.1,Card
FX205451,2025-07-16,Saanvi Reddy,West,Fish Curry Meals,7,335.58,0.1,Card
FX207362,2025-06-04,Karthik Raman,West,Chicken Biryani,5,289.0,0.05,Card
FX201704,10-25-2025,Ananya Iyer,west,Spring Roll,6,159.0,0.0,Wallet
FX205050,01-13-2025,Aditya Ghosh,north,Masala Dosa,4,127.71,0.15,Cash on Delivery
FX207924,03/06/2025,Lakshmi Prasad,West,Margherita Pizza,7,253.98,0.2,UPI
FX203333,2025-05-16,Nisha Gupta,West,Veg Biryani,1,216.81,0.25,Card
FX202111,2025-12-21,Nikhil Menon,SOUTH,Paneer Butter Masala,3,261.59,0.05,Card
FX206872,2025-06-24,Nisha Gupta,west,Veg Fried Rice,1,195.02,0.25,Cash on Delivery
FX205908,2025-02-17,Rohan Pillai,SOUTH,Mutton Roll,7,276.21,0.0,UPI
FX201435,02/04/2025,Dev Sharma,North,Fish Curry Meals,2,335.58,0.1,Cash on Delivery
FX201593,2025-05-31,Lakshmi Prasad,SOUTH,Chicken Biryani,2,291.89,0.0,Wallet
FX207438,12-24-2025,Karthik Raman,south,Veg Fried Rice,3,200.99,0.1,Wallet
FX206043,26/12/2025,Saanvi Reddy,north,Fish Curry Meals,3,335.58,0.25,Card
FX202467,03-13-2025,Saanvi Reddy,West,Fish Curry Meals,6,332.29,0.25,Card
FX203979,05-28-2025,,SOUTH,Mango Lassi,7,106.82,0.0,Card
FX207834,2025-09-02,Manish Tiwari,East,Spring Roll,8,159.0,0.0,Cash on Delivery
FX201082,23/01/2025,,West,Mango Lassi,8,111.18,0.0,Wallet
FX208450,26/05/2025,Rohan Pillai,North,Mango Lassi,6,110.09,0.0,Cash on Delivery
FX201580,2025-05-05,Kabir Shah,EAST,Margherita Pizza,7,253.98,0.15,Cash on Delivery
FX206036,2025-08-17,Rohan Pillai,North,Paneer Butter Masala,4,253.82,0.1,Wallet
FX203822,2025-02-09,Kavya Subramanian,West,Mutton Roll,3,284.58,0.2,Cash on Delivery
FX200202,05-24-2025,Dev Sharma,south,Green Salad,2,136.22,0.2,Wallet
FX204520,2025-11-27,Vihaan Rao,West,Mango Lassi,2,109.0,0.2,Card
FX205403,2025-08-08,Omkar Deshpande,south,Spring Roll,2,157.41,0.25,UPI
FX205985,10-29-2025,Diya Nair,West,Spring Roll,1,160.59,0.25,UPI
FX207234,2025-06-08,Karthik Raman,south,Spring Roll,8,157.41,0.1,Wallet
FX203999,14/11/2025,Rohan Pillai,North,Chocolate Brownie,4,146.02,0.1,Cash on Delivery
FX202991,2025-09-24,Manish Tiwari,west,Green Salad,8,136.22,0.0,Wallet
FX204204,2025-01-03,Kavya Subramanian,north,Paneer Butter Masala,4,256.41,0.15,Wallet
FX201846,10/05/2025,,west,Tandoori Chicken,4,449.0,0.0,Cash on Delivery
FX202476,2025-02-22,Nikhil Menon,west,Masala Dosa,4,127.71,0.1,Wallet
FX208229,2025-07-11,Priya Balaji,North,Chocolate Brownie,4,149.0,0.0,Wallet
FX204012,25/02/2025,Priya Balaji,south,Farmhouse Pizza,5,399.0,0.2,Card
FX202213,31/07/2025,Aditya Ghosh,south,Veg Fried Rice,5,199.0,0.0,Wallet
FX202643,05-04-2025,Aditya Ghosh,EAST,Veg Biryani,6,223.38,,UPI
FX208067,2025-11-12,Arjun Verma,North,Filter Coffee,2,60.18,0.0,Card
FX203277,04/08/2025,Diya Nair,East,Gulab Jamun,2,99.99,0.15,Card
FX208300,2025-02-05,Dev Sharma,East,Veg Fried Rice,5,202.98,0.15,Card
FX200497,01-20-2025,Priya Balaji,south,Chocolate Brownie,6,150.49,0.0,Card
FX203811,28/07/2025,Aarav Mehta,EAST,Chocolate Brownie,3,147.51,0.05,Wallet
FX208872,03-24-2025,Manish Tiwari,south,Mutton Roll,5,281.79,0.2,Card
FX202306,2025-01-05,Kavya Subramanian,south,Masala Dosa,6,126.42,0.05,Wallet
FX201603,06-21-2025,Karthik Raman,north,Tandoori Chicken,7,453.49,0.1,Wallet
FX202999,12-16-2025,Aarav Mehta,south,Chocolate Brownie,7,146.02,0.05,Wallet
FX205145,05/09/2025,Lakshmi Prasad,south,Green Salad,5,141.78,0.05,Cash on Delivery
FX202158,08-17-2025,Arjun Verma,EAST,Chocolate Brownie,7,149.0,0.15,UPI
FX201604,14/08/2025,Rahul Sinha,south,Butter Naan,4,44.1,0.15,Card
FX203022,30/12/2025,Dev Sharma,EAST,Mutton Roll,6,279.0,0.0,Card
FX208437,02/03/2025,Priya Balaji,North,Chicken Noodles,4,234.22,0.0,UPI
FX200733,2025-06-04,Dev Sharma,EAST,Gulab Jamun,8,98.01,0.2,Card
FX200280,2025-07-08,Karthik Raman,SOUTH,Farmhouse Pizza,8,395.01,0.0,UPI
FX200253,11-28-2025,Yash Patel,North,Veg Biryani,3,223.38,0.0,Cash on Delivery
FX201249,2025-06-07,Aarav Mehta,SOUTH,Spring Roll,7,159.0,0.15,Wallet
FX205557,2025-09-18,Ishita Bose,west,Fish Curry Meals,5,325.71,,Card
FX202896,19/10/2025,Kavya Subramanian,North,Veg Biryani,5,214.62,0.25,Cash on Delivery
FX201222,21/04/2025,Priya Balaji,EAST,Chicken Biryani,-1,289.0,,Wallet
FX201641,2025-07-15,Aditya Ghosh,SOUTH,Green Salad,3,136.22,0.0,Card
FX205985,10-29-2025,Diya Nair,West,Spring Roll,1,160.59,0.25,UPI
FX203131,07-19-2025,Rahul Sinha,south,Cold Coffee,5,121.38,0.0,Card
FX206652,2025-09-27,Saanvi Reddy,West,Masala Dosa,6,126.42,0.25,Card
FX204482,06/05/2025,Sneha Varma,north,Mango Lassi,-3,106.82,0.0,Card
FX200828,18/09/2025,Aarav Mehta,south,Chicken Noodles,7,236.61,0.0,UPI
FX200181,21/11/2025,Dev Sharma,EAST,Chicken Noodles,1,243.78,0.0,Wallet
FX205569,07/04/2025,Aarav Mehta,SOUTH,Farmhouse Pizza,3,399.0,0.1,Wallet
FX200264,02/10/2025,Lakshmi Prasad,west,Paneer Butter Masala,2,261.59,0.0,Wallet
FX204581,2025-10-21,Lakshmi Prasad,west,Tandoori Chicken,1,453.49,0.1,Wallet
FX207260,2025-08-15,Ananya Iyer,EAST,Fish Curry Meals,7,335.58,0.0,Cash on Delivery
FX201770,2025-06-02,Tara Joshi,West,Veg Fried Rice,5,202.98,0.0,Wallet
FX201002,2025-09-22,Omkar Deshpande,EAST,Chicken Noodles,7,241.39,0.05,Card
FX204748,2025-12-03,Ananya Iyer,West,Chicken Noodles,2,243.78,0.0,UPI
FX208858,06/03/2025,Nikhil Menon,North,Gulab Jamun,7,99.0,0.0,Wallet
FX201318,02/03/2025,Vihaan Rao,EAST,Mutton Roll,6,279.0,0.0,Card
FX201547,22/01/2025,Sneha Varma,East,Chicken Biryani,1,286.11,0.25,Cash on Delivery
FX207129,2025-02-26,Rahul Sinha,south,Spring Roll,3,159.0,0.0,UPI
FX204668,11-15-2025,Aditya Ghosh,south,Margherita Pizza,6,249.0,0.05,Cash on Delivery
FX202713,19/04/2025,Nisha Gupta,EAST,Cold Coffee,6,121.38,0.25,Cash on Delivery
FX200277,24/01/2025,Nikhil Menon,west,Farmhouse Pizza,2,402.99,0.0,Card
FX208585,13/07/2025,Rahul Sinha,East,Tandoori Chicken,4,457.98,0.05,Wallet
FX202598,2025-06-26,Priya Balaji,north,Filter Coffee,-8,59.0,0.2,Card
FX205782,08-22-2025,Aarav Mehta,North,Cold Coffee,7,120.19,0.05,Cash on Delivery
FX205627,08/11/2025,Manish Tiwari,East,Tandoori Chicken,4,449.0,0.0,UPI
FX203653,2025-02-10,Sneha Varma,East,Veg Fried Rice,4,202.98,0.05,Card
FX206441,09-21-2025,Karthik Raman,West,Tandoori Chicken,7,453.49,0.1,Wallet
FX206740,2025-07-23,Aarav Mehta,north,Cold Coffee,1,120.19,0.15,Cash on Delivery
FX201888,30/06/2025,Vihaan Rao,North,Tandoori Chicken,8,453.49,0.1,Cash on Delivery
FX208995,08/09/2025,Aditya Ghosh,SOUTH,Mango Lassi,7,110.09,0.1,Cash on Delivery
FX200634,04/01/2025,Vihaan Rao,North,Filter Coffee,7,59.59,0.25,Wallet
FX207426,22/01/2025,Riya Kapoor,SOUTH,Cold Coffee,1,121.38,0.0,Wallet
FX205672,22/02/2025,Sneha Varma,south,Chocolate Brownie,5,147.51,0.25,Cash on Delivery
FX205980,27/09/2025,Rahul Sinha,North,Butter Naan,3,45.9,0.0,Cash on Delivery
FX205717,08-14-2025,Arjun Verma,North,Butter Naan,5,44.55,0.0,UPI
FX204754,26/12/2025,Nikhil Menon,west,Farmhouse Pizza,1,402.99,0.2,Cash on Delivery
FX200079,08/06/2025,Yash Patel,SOUTH,Tandoori Chicken,2,440.02,0.05,UPI
FX208798,2025-04-05,Tara Joshi,East,Mango Lassi,8,107.91,0.0,UPI
FX203910,11-08-2025,Diya Nair,North,Mutton Roll,2,279.0,0.05,Wallet
FX206342,04-14-2025,Rohan Pillai,North,Chicken Noodles,8,239.0,0.25,Wallet
FX203488,23/03/2025,Ananya Iyer,north,Fish Curry Meals,5,335.58,0.0,Card
FX203008,08-15-2025,Kavya Subramanian,north,Idli Sambar,-8,89.0,0.0,Card
FX207205,2025-12-04,Omkar Deshpande,SOUTH,Chicken Biryani,8,283.22,0.0,Wallet
FX204591,2025-10-07,Nisha Gupta,West,Idli Sambar,6,89.0,0.0,Cash on Delivery
FX205264,13/08/2025,Meera Krishnan,west,Veg Fried Rice,6,195.02,0.05,Cash on Delivery
FX201179,2025-05-01,Lakshmi Prasad,East,Masala Dosa,7,131.58,0.15,Card
FX206233,2025-04-03,Manish Tiwari,North,Farmhouse Pizza,4,406.98,0.2,Wallet
FX201552,15/04/2025,Lakshmi Prasad,north,Masala Dosa,8,131.58,0.15,Wallet
FX203206,02/09/2025,Ishita Bose,north,Spring Roll,7,162.18,0.0,Card
FX207284,2025-01-02,Lakshmi Prasad,west,Mutton Roll,3,279.0,0.2,UPI
FX200783,02/07/2025,Vihaan Rao,west,Farmhouse Pizza,4,395.01,0.1,Wallet
FX204423,16/12/2025,Riya Kapoor,north,Farmhouse Pizza,8,399.0,0.0,UPI
FX200766,2025-11-14,Sneha Varma,North,Veg Biryani,5,221.19,0.2,Wallet
FX206059,2025-10-23,Kabir Shah,East,Chicken Noodles,8,239.0,0.0,Wallet
FX200045,2025-10-02,Rahul Sinha,west,Cold Coffee,2,119.0,0.1,UPI
FX200939,2025-07-18,Aarav Mehta,SOUTH,Gulab Jamun,4,100.98,0.05,Wallet
FX207582,2025-12-03,Rohan Pillai,EAST,Chicken Biryani,4,289.0,0.2,UPI
FX205147,12/07/2025,Rohan Pillai,north,Tandoori Chicken,6,449.0,0.05,UPI
FX201544,2025-01-31,Tara Joshi,EAST,Veg Fried Rice,6,202.98,0.15,Card
FX207449,2025-04-21,Nisha Gupta,south,Gulab Jamun,4,100.98,0.0,Wallet
FX200788,07-20-2025,Rohan Pillai,south,Mutton Roll,4,276.21,0.2,Card
FX206595,10-25-2025,Sneha Varma,EAST,Idli Sambar,6,87.22,0.25,Card
FX201990,26/05/2025,Diya Nair,west,Mutton Roll,6,276.21,0.05,UPI
FX202911,11-23-2025,Yash Patel,west,Green Salad,4,141.78,0.0,Cash on Delivery
